date,open,high,low,close
2022.08.18,1762.46,1772.40,1755.35,1758.38
2022.08.19,1758.94,1759.31,1745.54,1747.28
2022.08.22,1746.52,1749.06,1727.77,1736.15
2022.08.23,1735.77,1754.11,1730.82,1747.79
2022.08.24,1747.65,1755.90,1742.46,1751.29
2022.08.25,1751.41,1765.50,1749.98,1758.62
2022.08.26,1758.55,1758.82,1734.20,1738.08
2022.08.29,1735.95,1745.52,1720.31,1737.45
2022.08.30,1737.85,1740.55,1721.18,1724.23
2022.08.31,1723.38,1726.52,1709.57,1710.99
2022.09.01,1711.05,1711.39,1688.80,1697.55
2022.09.02,1697.58,1717.98,1694.99,1712.78
2022.09.05,1711.56,1715.75,1707.71,1710.07
2022.09.06,1710.63,1726.77,1699.85,1701.90
2022.09.07,1701.97,1719.39,1691.27,1718.27
2022.09.08,1718.58,1728.20,1703.96,1708.42
2022.09.09,1708.68,1729.41,1708.31,1716.85
2022.09.12,1718.58,1735.13,1711.95,1724.69
2022.09.13,1724.53,1731.82,1697.11,1702.32
2022.09.14,1701.26,1707.11,1693.67,1697.36
2022.09.15,1697.56,1698.24,1660.35,1664.56
2022.09.16,1664.71,1680.34,1654.16,1675.01
2022.09.19,1675.02,1680.00,1659.63,1675.71
2022.09.20,1675.90,1679.46,1660.00,1664.76
2022.09.21,1664.75,1688.03,1653.93,1673.73
2022.09.22,1671.24,1684.91,1655.67,1671.16
2022.09.23,1671.46,1675.92,1639.75,1644.87
2022.09.26,1643.90,1649.76,1621.17,1622.40
2022.09.27,1623.44,1642.45,1623.44,1629.16
2022.09.28,1629.88,1662.69,1614.81,1659.88
2022.09.29,1659.72,1664.87,1641.53,1660.52
2022.09.30,1660.92,1675.36,1659.24,1660.79
2022.10.03,1663.22,1701.51,1659.72,1699.62
2022.10.04,1698.70,1729.49,1695.24,1726.34
2022.10.05,1724.98,1727.80,1700.54,1716.25
2022.10.06,1716.16,1725.57,1706.96,1712.49
2022.10.07,1711.79,1714.83,1690.65,1694.80
2022.10.10,1696.55,1699.81,1665.71,1668.03
2022.10.11,1668.12,1683.97,1661.01,1666.10
2022.10.12,1666.28,1678.38,1661.38,1673.12
2022.10.13,1674.08,1682.46,1642.46,1666.19
2022.10.14,1666.16,1671.77,1640.19,1644.29
2022.10.17,1645.84,1668.46,1644.06,1650.57
2022.10.18,1650.47,1660.93,1645.83,1651.92
2022.10.19,1651.91,1654.50,1627.68,1629.01
2022.10.20,1629.24,1645.64,1622.43,1628.03
2022.10.21,1628.31,1657.74,1617.29,1657.33
2022.10.24,1659.80,1670.53,1644.01,1649.36
2022.10.25,1649.80,1662.43,1638.20,1653.08
2022.10.26,1652.18,1674.93,1649.68,1664.62
2022.10.27,1664.32,1670.83,1654.88,1663.26
2022.10.28,1662.60,1667.04,1638.05,1644.60
2022.10.31,1642.98,1645.65,1631.80,1633.56
2022.11.01,1632.86,1657.04,1630.65,1647.66
2022.11.02,1647.18,1669.33,1634.74,1635.07
2022.11.03,1634.50,1641.00,1616.72,1629.55
2022.11.04,1628.93,1681.72,1628.77,1680.79
2022.11.07,1674.40,1681.90,1666.90,1675.31
2022.11.08,1674.90,1716.88,1664.71,1712.33
2022.11.09,1712.23,1722.37,1702.20,1706.92
2022.11.10,1706.22,1757.19,1703.71,1755.48
2022.11.11,1753.59,1772.78,1747.30,1770.15
2022.11.14,1763.34,1775.09,1753.30,1771.09
2022.11.15,1770.64,1786.57,1767.13,1778.72
2022.11.16,1777.75,1785.06,1770.35,1773.79
2022.11.17,1773.67,1774.88,1754.51,1760.17
2022.11.18,1760.52,1767.72,1747.55,1750.97
2022.11.21,1751.15,1752.95,1732.54,1737.75
2022.11.22,1738.85,1749.74,1737.08,1739.97
2022.11.23,1739.97,1753.39,1727.31,1749.40
2022.11.24,1749.69,1758.61,1748.67,1755.38
2022.11.25,1754.86,1761.24,1746.05,1754.65
2022.11.28,1754.28,1763.76,1739.63,1741.50
2022.11.29,1740.06,1759.05,1740.06,1749.67
2022.11.30,1749.36,1769.99,1744.91,1768.39
2022.12.01,1769.08,1804.12,1768.56,1802.86
2022.12.02,1802.12,1804.52,1778.49,1797.98
2022.12.05,1795.99,1810.01,1765.85,1768.65
2022.12.06,1768.18,1780.86,1767.27,1770.99
2022.12.07,1770.95,1790.52,1768.74,1785.98
2022.12.08,1785.83,1794.83,1781.45,1788.98
2022.12.09,1789.67,1806.14,1788.44,1797.46
2022.12.12,1796.94,1796.94,1777.63,1781.27
2022.12.13,1781.28,1824.52,1780.86,1810.51
2022.12.14,1810.66,1814.22,1795.64,1807.20
2022.12.15,1807.07,1808.60,1773.75,1776.80
2022.12.16,1776.64,1794.27,1774.25,1793.10
2022.12.19,1792.62,1798.73,1783.79,1787.65
2022.12.20,1787.50,1821.12,1784.61,1817.67
2022.12.21,1817.81,1823.84,1811.85,1814.15
2022.12.22,1813.92,1820.43,1784.67,1792.40
2022.12.23,1793.44,1803.22,1791.18,1798.51
2022.12.27,1800.08,1833.63,1799.76,1813.47
2022.12.28,1814.12,1814.62,1797.04,1804.21
2022.12.29,1804.29,1820.24,1803.78,1814.79
2022.12.30,1814.66,1826.04,1813.39,1823.55
2023.01.03,1826.57,1849.99,1823.52,1839.47
2023.01.04,1838.76,1865.12,1836.18,1854.68
2023.01.05,1854.48,1859.03,1825.11,1832.92
2023.01.06,1832.30,1869.87,1831.31,1866.03
2023.01.09,1867.72,1881.58,1866.44,1871.67
2023.01.10,1870.99,1880.77,1867.72,1876.91
2023.01.11,1876.99,1886.63,1867.15,1875.65
2023.01.12,1874.97,1901.61,1874.63,1896.75
2023.01.13,1895.74,1921.89,1892.32,1920.29
2023.01.16,1919.00,1928.96,1910.85,1915.45
2023.01.17,1915.04,1919.00,1903.82,1908.59
2023.01.18,1908.23,1925.89,1896.59,1904.16
2023.01.19,1904.00,1935.17,1900.98,1932.12
2023.01.20,1931.65,1937.54,1920.69,1925.92
2023.01.23,1925.87,1935.59,1911.40,1930.85
2023.01.24,1930.90,1942.53,1917.17,1937.26
2023.01.25,1937.06,1948.06,1919.88,1946.08
2023.01.26,1946.48,1949.09,1918.62,1928.94
2023.01.27,1928.31,1935.11,1916.59,1928.30
2023.01.30,1927.19,1934.50,1920.69,1923.23
2023.01.31,1923.00,1931.15,1900.82,1928.10
2023.02.01,1928.01,1954.54,1920.54,1950.06
2023.02.02,1951.47,1959.68,1911.30,1912.60
2023.02.03,1911.94,1918.60,1861.44,1865.81
2023.02.06,1862.02,1881.38,1861.98,1867.65
2023.02.07,1867.53,1884.40,1864.99,1873.63
2023.02.08,1873.92,1886.36,1869.03,1875.55
2023.02.09,1875.15,1890.31,1858.91,1861.59
2023.02.10,1862.86,1872.23,1852.80,1865.35
2023.02.13,1864.68,1866.58,1850.47,1853.41
2023.02.14,1853.67,1870.66,1843.29,1854.36
2023.02.15,1853.97,1860.11,1830.45,1835.85
2023.02.16,1836.32,1845.30,1827.64,1836.43
2023.02.17,1836.43,1843.60,1818.90,1842.54
2023.02.20,1840.89,1847.48,1837.29,1841.26
2023.02.21,1841.44,1843.84,1830.23,1834.87
2023.02.22,1834.74,1846.03,1823.55,1825.20
2023.02.23,1825.76,1833.78,1817.46,1822.27
2023.02.24,1822.47,1827.82,1808.93,1810.82
2023.02.27,1812.62,1820.18,1806.69,1817.25
2023.02.28,1817.16,1831.18,1804.69,1826.50
2023.03.01,1826.61,1844.55,1823.08,1836.56
2023.03.02,1837.16,1839.01,1829.99,1835.60
2023.03.03,1836.22,1856.32,1836.07,1855.30
2023.03.06,1854.20,1858.27,1845.12,1846.61
2023.03.07,1846.40,1851.66,1812.69,1813.05
2023.03.08,1813.94,1824.30,1809.41,1813.72
2023.03.09,1814.14,1835.68,1811.94,1830.77
2023.03.10,1831.38,1870.18,1827.75,1867.15
2023.03.13,1886.16,1914.62,1871.55,1913.56
2023.03.14,1912.32,1914.15,1895.42,1903.86
2023.03.15,1904.54,1937.36,1885.75,1918.01
2023.03.16,1919.30,1933.51,1907.58,1919.34
2023.03.17,1919.46,1988.17,1918.26,1988.17
2023.03.20,1986.70,2009.80,1965.83,1978.64
2023.03.21,1978.91,1985.19,1935.44,1940.53
2023.03.22,1939.76,1979.19,1934.27,1969.79
2023.03.23,1969.68,2003.33,1964.41,1993.97
2023.03.24,1993.80,2002.96,1975.15,1978.81
2023.03.27,1977.94,1978.74,1944.04,1956.35
2023.03.28,1956.64,1975.32,1949.15,1973.52
2023.03.29,1973.64,1974.28,1958.68,1964.37
2023.03.30,1963.36,1984.37,1955.22,1980.21
2023.03.31,1980.34,1987.63,1966.89,1969.41
2023.04.03,1967.06,1990.54,1949.76,1984.35
2023.04.04,1984.24,2025.00,1977.01,2020.53
